id,comment,comment_cleaned_w_stopWords,comment_cleaned_w/o_stopWords,corpus_name,gold_labels,predictions
812,"El Patriarcado es inmortal e invencible, las pañuelo verde son como una mosca ante sus formidables poderes patriarcales.
Ahora si me disculpan, seguiré gozando mis privilegios de hombre blanco heterosexual que las feministas no tendrán nunca.","el patriarcado es inmortal e invencible las pañuelo verde son como una mosca ante sus formidables poderes patriarcales
ahora si me disculpan seguiré gozando mis privilegios de hombre blanco heterosexual que las feministas no tendrán nunca","El Patriarcado inmortal invencible, pañuelo verde mosca formidables poderes patriarcales. Ahora disculpan, seguiré gozando privilegios hombre blanco heterosexual feministas nunca.",El violador eres ..r en tu camino -  Comentarios 2001 - 3000,yes,yes
1873,Vine a reírme un poco,vine a reírme un poco,Vine reírme,El violador eres ..r en tu camino -  Comentarios 7001 - 8000- 2,yes,yes
1448,"Like si las feministas están ""luchando"" por algo que ya tienen",like si las feministas están luchando por algo que ya tienen,"Like feministas ""luchando""",El violador eres ..r en tu camino -  Comentarios 4001 - 5000,yes,yes
00835-2,"Feministas: el estado es un macho *******r
Personas cuerdas: el pueblo/nosotros somos un elemento principal del estado...
Feministas:🤔🤔🤔😐😐😐😶😶😶☹️😡 cállate! Hombre!na","feministas el estado es un macho r
personas cuerdas el pueblonosotros somos un elemento principal del estado
feministas cállate hombrena",Feministas: macho *******r Personas cuerdas: pueblo/nosotros elemento principal estado... Feministas:🤔🤔🤔😐😐😐😶😶😶☹️😡 cállate! Hombre!na,El violador eres ..r en tu camino -  Comentarios 2001 - 3000,yes,yes
01574-029,"@user No te preocupes, se que tus dos neuronas no dan para tanto pero yo te enseñaré de la forma más simple posible para que lo entiendas:
1- vas a tomar 2 panes, ojo: tienen que ser de molde, los otros no servirán.
2-después irás a la nevera y buscaras el queso y le pondras una o dos rebanadas depende de tu gusto (gusto: como preferirias tú) Ojo: tu mismo los tienes que dividir.
3-pondras primero el pan de molde, después el queso y después el otro pan de molde.
4- Agarrarás un cuchillo, (de la parte del mango porque de la otra te cortaras) y cotaras las esquinas (con la parte que esta afilada)
Pd: pan de molde es el que es cuadradito (cuadrado: 🔲)
Espero que te pueda ayudar si tienes dudas me dices 💕😎👌e no","@user no te preocupes se que tus dos neuronas no dan para tanto pero yo te enseñaré de la forma más simple posible para que lo entiendas
uno vas a tomar dos panes ojo tienen que ser de molde los otros no servirán
dosdespués irás a la nevera y buscaras el queso y le pondras una o dos rebanadas depende de tu gusto gusto como preferirias tú ojo tu mismo los tienes que dividir
trespondras primero el pan de molde después el queso y después el otro pan de molde
cuatro agarrarás un cuchillo de la parte del mango porque de la otra te cortaras y cotaras las esquinas con la parte que esta afilada
pd pan de molde es el que es cuadradito cuadrado 
espero que te pueda ayudar si tienes dudas me dices e no","@user No preocupes, dos neuronas dan enseñaré forma simple posible entiendas: 1- vas tomar 2 panes, ojo: ser molde, servirán. 2-después irás nevera buscaras queso pondras dos rebanadas depende gusto (gusto: preferirias tú) Ojo: mismo dividir. 3-pondras primero pan molde, después queso después pan molde. 4- Agarrarás cuchillo, (de parte mango cortaras) cotaras esquinas (con parte afilada) Pd: pan molde cuadradito (cuadrado: 🔲) Espero pueda ayudar dudas dices 💕😎👌e",El violador eres ..r en tu camino -  Comentarios 5001 - 6000,yes,no
01434-21,"@user El feminismo no busca ninguno de los dos. La igualdad es una consecuencia de la lucha que hacemos, lo que buscamos es liberar a la mujer del sistema patriarcal, como consecuencia, se obtiene la igualdad, pero nuestro objetivo principal no es ese.",@user el feminismo no busca ninguno de los dos la igualdad es una consecuencia de la lucha que hacemos lo que buscamos es liberar a la mujer del sistema patriarcal como consecuencia se obtiene la igualdad pero nuestro objetivo principal no es ese,"@user El feminismo busca ninguno dos. La igualdad consecuencia lucha hacemos, buscamos liberar mujer sistema patriarcal, consecuencia, obtiene igualdad, objetivo principal ese.",El violador eres ..r en tu camino -  Comentarios 4001 - 5000,yes,yes
02322-1,"XD Estamos igual 😂 que ridículas las feministas
Igual excepto porque me identifico como auto digo de género masculino heterosexual ¿Y vos?d","estamos igual que ridículas las feministas
igual excepto porque me identifico como auto digo de género masculino heterosexual y vosd",XD Estamos igual 😂 ridículas feministas Igual excepto identifico auto digo género masculino heterosexual ¿Y vos?d,El violador eres ..r en tu camino -  Comentarios 9001 - 10000,yes,yes
00934-27,"@user  Amor, yo también soy feminista, pero te estás equivocando en varias cosas.
Hubo un ataque aquí (España) que es el mejor ejemplo de ""feminazismo"" que conozco (prefiero llamarlo por su nombre: misandria): las mujeres de una asociación feminista hicieron una encerrona a los hombres del grupo, les recitaron un discurso bastante toxico y despreciativo y luego los obligaron a humillarse. Tambien tenemos audios de una profesora canaria (Aurelia Vera) donde proponía castrar a la mayoría de chicos para que así no tuvieran impulsos sexuales, y reducir las violaciones (algo que, por otra parte, está visto que no funciona). Aclarar que esta profesora (y concejal de un partido político) sigue libre, sin cargos, y trabajando con menores. Eso se llama apología de la eugenesia. También hay ""detalles"" como decir que celebrar el Día del Hombre es ""celebrar el Día del Terrorista"" (Marta Nebot, periodista), pero no me quiero centrar en eso. 

Lo que más me ha chirriado de tu comentario ha sido afirmar, varias veces, que a los hombres ""no les matan por ser hombres"". Tú misma sabes que, si los hombres han sido los obligados a ir a la guerra, era ""por ser hombres"", porque un sistema sexista lo consideraba así. ¿No es eso ser oprimido tambien? Porque ahí está la cuestión para no ser hipócritas: nuestra lucha es contra el SEXISMO, en cualquier dirección. Ir sólo contra el machismo es en sí algo sexista, por lo que perpetuarías aquello que deseas destruir. 
Luego dices que la misandria no existe. La misandria, al igual que la xenofobia, no precisa de un sistema que lo sustente para existir. Date cuenta de que la dualidad opresor/hombre y oprimido/mujer sólo es algo superficial: cada persona es una complejidad, a la vez opresor y oprimido. Entre una mujer rica y un hombre pobre, ¿Quién es el opresor? ¿Y si el hombre es negro? ¿Y si la mujer es lesbiana? Podriamos seguir así hasta el infinito.

Creo que vives en un país de LATAM y sé que allí los números de feminicidios son peores, y que las tradiciones machistas siguen más frescas. Pero cielo, es cuestión de una o dos generaciones, tal como pasó aquí, para que eso cambie. Pero es importante que veas 1.Que, en el momento en que todos somos iguales ante la ley, deja de haber patriarcado por definición: no dependes del permiso de ningún hombre para ejercer tus derechos. Lo que hay son actitudes machistas, que se erosionarán gracias a la crianza en las leyes igualitarias. Y 2.El patriarcado ninguneaba a la mujer por ser mujer, es cierto. Pero también se agredía al hombre por ser hombre (si una esposa o una hija causaba algún desastre, era el esposo/padre quien recibía la vergüenza publica y los golpes), se mataba al hombre por ser hombre (era el soldado, y el enjuiciado/encarcelado: a la mujer raramente se la juzgaba al considerarla ""manipulable, inconsciente"", etc.). Se le llama ""patriarcado"" porque ellos tenían el poder social, pero no significa que fuera un camino de rosas para ellos. Un saludo y paz!","@user amor yo también soy feminista pero te estás equivocando en varias cosas
hubo un ataque aquí españa que es el mejor ejemplo de feminazismo que conozco prefiero llamarlo por su nombre misandria las mujeres de una asociación feminista hicieron una encerrona a los hombres del grupo les recitaron un discurso bastante toxico y despreciativo y luego los obligaron a humillarse tambien tenemos audios de una profesora canaria aurelia vera donde proponía castrar a la mayoría de chicos para que así no tuvieran impulsos sexuales y reducir las violaciones algo que por otra parte está visto que no funciona aclarar que esta profesora y concejal de un partido político sigue libre sin cargos y trabajando con menores eso se llama apología de la eugenesia también hay detalles como decir que celebrar el día del hombre es celebrar el día del terrorista marta nebot periodista pero no me quiero centrar en eso 

lo que más me ha chirriado de tu comentario ha sido afirmar varias veces que a los hombres no les matan por ser hombres tú misma sabes que si los hombres han sido los obligados a ir a la guerra era por ser hombres porque un sistema sexista lo consideraba así no es eso ser oprimido tambien porque ahí está la cuestión para no ser hipócritas nuestra lucha es contra el sexismo en cualquier dirección ir sólo contra el machismo es en sí algo sexista por lo que perpetuarías aquello que deseas destruir 
luego dices que la misandria no existe la misandria al igual que la xenofobia no precisa de un sistema que lo sustente para existir date cuenta de que la dualidad opresorhombre y oprimidomujer sólo es algo superficial cada persona es una complejidad a la vez opresor y oprimido entre una mujer rica y un hombre pobre quién es el opresor y si el hombre es negro y si la mujer es lesbiana podriamos seguir así hasta el infinito

creo que vives en un país de latam y sé que allí los números de feminicidios son peores y que las tradiciones machistas siguen más frescas pero cielo es cuestión de una o dos generaciones tal como pasó aquí para que eso cambie pero es importante que veas unoque en el momento en que todos somos iguales ante la ley deja de haber patriarcado por definición no dependes del permiso de ningún hombre para ejercer tus derechos lo que hay son actitudes machistas que se erosionarán gracias a la crianza en las leyes igualitarias y dosel patriarcado ninguneaba a la mujer por ser mujer es cierto pero también se agredía al hombre por ser hombre si una esposa o una hija causaba algún desastre era el esposopadre quien recibía la vergüenza publica y los golpes se mataba al hombre por ser hombre era el soldado y el enjuiciadoencarcelado a la mujer raramente se la juzgaba al considerarla manipulable inconsciente etc se le llama patriarcado porque ellos tenían el poder social pero no significa que fuera un camino de rosas para ellos un saludo y paz","@user Amor, feminista, equivocando varias cosas. Hubo ataque (España) mejor ejemplo ""feminazismo"" conozco (prefiero llamarlo nombre: misandria): mujeres asociación feminista hicieron encerrona hombres grupo, recitaron discurso bastante toxico despreciativo luego obligaron humillarse. Tambien audios profesora canaria (Aurelia Vera) proponía castrar mayoría chicos impulsos sexuales, reducir violaciones (algo que, parte, visto funciona). Aclarar profesora (y concejal partido político) sigue libre, cargos, trabajando menores. Eso llama apología eugenesia. También ""detalles"" decir celebrar Día Hombre ""celebrar Día Terrorista"" (Marta Nebot, periodista), quiero centrar eso. Lo chirriado comentario sido afirmar, varias veces, hombres ""no matan ser hombres"". Tú misma sabes que, hombres sido obligados ir guerra, ""por ser hombres"", sistema sexista consideraba así. ¿No ser oprimido tambien? Porque cuestión ser hipócritas: lucha SEXISMO, cualquier dirección. Ir sólo machismo sexista, perpetuarías aquello deseas destruir. Luego dices misandria existe. La misandria, igual xenofobia, precisa sistema sustente existir. Date cuenta dualidad opresor/hombre oprimido/mujer sólo superficial: cada persona complejidad, vez opresor oprimido. Entre mujer rica hombre pobre, ¿Quién opresor? ¿Y hombre negro? ¿Y mujer lesbiana? Podriamos seguir infinito. Creo vives país LATAM sé números feminicidios peores, tradiciones machistas siguen frescas. Pero cielo, cuestión dos generaciones, tal pasó aquí, cambie. Pero importante veas 1.Que, momento iguales ley, deja haber patriarcado definición: dependes permiso ningún hombre ejercer derechos. Lo actitudes machistas, erosionarán gracias crianza leyes igualitarias. Y 2.El patriarcado ninguneaba mujer ser mujer, cierto. Pero agredía hombre ser hombre (si esposa hija causaba algún desastre, esposo/padre recibía vergüenza publica golpes), mataba hombre ser hombre (era soldado, enjuiciado/encarcelado: mujer raramente juzgaba considerarla ""manipulable, inconsciente"", etc.). Se llama ""patriarcado"" poder social, significa camino rosas ellos. Un saludo paz!",El violador eres ..r en tu camino_Comentarios 4118 - 5000,yes,yes
01983-07,"@user NO NO NO, no critiques al Che inbecil. Sos igual que todos los hombres, un violador en potencia. Seguro sos de los misóginos que critican a Donda y Miryam Bregman. Vos tenes que entender que hay vidas que no merecen ser vividas porque van a estar en condiciones indignas.",@user no no no no critiques al che inbecil sos igual que todos los hombres un violador en potencia seguro sos de los misóginos que critican a donda y miryam bregman vos tenes que entender que hay vidas que no merecen ser vividas porque van a estar en condiciones indignas,"@user NO NO NO, critiques Che inbecil. Sos igual hombres, violador potencia. Seguro sos misóginos critican Donda Miryam Bregman. Vos tenes entender vidas merecen ser vividas van condiciones indignas.",El violador eres ..r en tu camino -  Comentarios 8001 - 9000,yes,yes
00872-4,"@user encerio-_- se creen q solo pq son mujeres sufren violencia. Se quejan de q hace ""racismo"" pq las mujeres no hacen trabajos duros (que pir cierto es mentira) pq supuestamente son mas débiles, pero ustedes no se defienden",@user encerio se creen q solo pq son mujeres sufren violencia se quejan de q hace racismo pq las mujeres no hacen trabajos duros que pir cierto es mentira pq supuestamente son mas débiles pero ustedes no se defienden,"@user encerio-_- creen solo pq mujeres sufren violencia. Se quejan ""racismo"" pq mujeres hacen trabajos duros (que pir cierto mentira) pq supuestamente débiles, ustedes defienden",El violador eres ..r en tu camino -  Comentarios 2001 - 3000,yes,yes
